chrom	gene	longExonStart	longExonEnd	shortExonStart	shortExonEnd	strand
chr8	ZNF250	144901398	144901479	144901336	144901479	-
chr8	ZNF16	144947956	144948530	144947939	144948530	-
chr8	AC144568.2	72600	72673	72600	72701	+
chr8	ZNF596	232136	232267	232136	232415	+
chr8	ZNF596	243721	243805	243721	243858	+
chr8	ZNF596	232183	232415	232183	232624	+
chr8	ZNF596	232383	232624	232383	232694	+
chr8	CLN8	1763759	1763811	1763759	1763941	+
chr8	CLN8	1763776	1763885	1763776	1763941	+
chr8	CLN8	1763776	1763925	1763776	1763941	+
chr8	CLN8	1763759	1763811	1763759	1763885	+
chr8	CLN8	1763759	1763811	1763759	1763925	+
chr8	CLN8	1763788	1763885	1763788	1763925	+
chr8	FAM86B3P	8228594	8228700	8228594	8228797	+
chr8	FAM86B3P	8240368	8241680	8240368	8242432	+
chr8	FAM86B3P	8240368	8241962	8240368	8242432	+
chr8	FAM86B3P	8241274	8241680	8241274	8241962	+
chr8	AC022784.1	9189045	9189586	9189045	9189597	+
chr8	AC022784.1	9154965	9155076	9154965	9155149	+
chr8	AC022784.1	9189045	9189586	9189045	9189597	+
chr8	LINCR-0001	10477122	10477283	10477122	10477294	+
chr8	PRSS55	10531294	10531545	10531294	10531712	+
chr8	NEIL2	11771445	11771585	11771445	11771590	+
chr8	NEIL2	11769638	11769791	11769638	11770335	+
chr8	FDFT1	11802610	11802910	11802610	11802931	+
chr8	FDFT1	11803011	11803225	11803011	11803518	+
chr8	FAM66D	12115766	12115901	12115766	12116325	+
chr8	FAM66D	12121986	12122050	12121986	12122160	+
chr8	FAM66D	12121986	12122050	12121986	12122160	+
chr8	TRMT9B	12990833	12991000	12990833	12991031	+
chr8	TRMT9B	13010261	13012793	13010261	13012857	+
chr8	PDGFRL	17576432	17576756	17576432	17576760	+
chr8	PCM1	17991541	17991676	17991541	17991700	+
chr8	AC124242.1	18084385	18084939	18084385	18085485	+
chr8	AC124242.1	18084410	18085197	18084410	18085485	+
chr8	INTS10	19818193	19818342	19818193	19818473	+
chr8	INTS10	19823872	19823981	19823872	19824044	+
chr8	AC015468.1	20953840	20954075	20953840	20954079	+
chr8	LINC02153	20972896	20974522	20972896	20974653	+
chr8	LINC02153	20972896	20974522	20972896	20974712	+
chr8	LINC02153	20973978	20974653	20973978	20974712	+
chr8	AC103719.1	21027204	21027288	21027204	21027297	+
chr8	XPO7	21971875	21971941	21971875	21971968	+
chr8	NPM2	22024723	22024830	22024723	22025306	+
chr8	NPM2	22024124	22024257	22024124	22024623	+
chr8	SFTPC	22158612	22158825	22158612	22159081	+
chr8	SFTPC	22163882	22164051	22163882	22164059	+
chr8	POLR3D	22245132	22245183	22245132	22245220	+
chr8	SLC39A14	22367277	22367369	22367277	22367408	+
chr8	PDLIM2	22578740	22579209	22578740	22579527	+
chr8	PDLIM2	22578740	22579224	22578740	22579527	+
chr8	PDLIM2	22579129	22579209	22579129	22579224	+
chr8	PDLIM2	22580211	22580266	22580211	22580411	+
chr8	AC037441.1	22877971	22878151	22877971	22878166	+
chr8	CHMP7	23246090	23246824	23246090	23246994	+
chr8	SLC25A37	23566107	23566336	23566107	23566813	+
chr8	ADAM28	24343505	24343584	24343505	24343588	+
chr8	DOCK5	25368570	25368687	25368570	25368725	+
chr8	AC009623.1	25670584	25670684	25670584	25671686	+
chr8	AC009623.1	25687926	25688094	25687926	25688109	+
chr8	PPP2R2A	26293571	26293740	26293571	26293860	+
chr8	BNIP3L	26383377	26383478	26383377	26383496	+
chr8	PTK2B	27433434	27433513	27433434	27433552	+
chr8	ELP3	28093066	28093233	28093066	28093360	+
chr8	AC025871.1	28448953	28449031	28448953	28449106	+
chr8	EXTL3	28715584	28716897	28715584	28718207	+
chr8	LINC02099	29791094	29791382	29791094	29791881	+
chr8	RBPMS	30545163	30545220	30545163	30545465	+
chr8	UBXN8	30754664	30754749	30754664	30754787	+
chr8	UBXN8	30744163	30744277	30744163	30744460	+
chr8	NRG1	32646957	32648314	32646957	32648384	+
chr8	AC090204.1	33041634	33041743	33041634	33041771	+
chr8	AC090204.1	32996177	32996316	32996177	32996355	+
chr8	AC090204.1	32928225	32928314	32928225	32928349	+
chr8	UNC5D	35722209	35722356	35722209	35722395	+
chr8	AC124067.3	37560255	37560601	37560255	37560626	+
chr8	AC138356.3	37717578	37717777	37717578	37717996	+
chr8	ERLIN2	37736680	37737007	37736680	37737262	+
chr8	ERLIN2	37736691	37737114	37736691	37737262	+
chr8	PLPBP	37762594	37762700	37762594	37762758	+
chr8	DDHD2	38234393	38234510	38234393	38234584	+
chr8	DDHD2	38231483	38231746	38231483	38231859	+
chr8	LETM2	38386206	38386380	38386206	38386568	+
chr8	LETM2	38386302	38386568	38386302	38387182	+
chr8	LETM2	38386500	38387182	38386500	38387234	+
chr8	TACC1	38827167	38827288	38827167	38827375	+
chr8	TACC1	38788105	38788246	38788105	38788291	+
chr8	PLEKHA2	38901797	38901892	38901797	38902069	+
chr8	ADAM9	39018852	39018881	39018852	39018918	+
chr8	ADAM9	39071297	39071403	39071297	39071413	+
chr8	IDO1	39923468	39923586	39923468	39923590	+
chr8	GOLGA7	41490395	41490566	41490395	41490617	+
chr8	GINS4	41529217	41529388	41529217	41529396	+
chr8	IKBKB	42293442	42293512	42293442	42293568	+
chr8	IKBKB	42271301	42271469	42271301	42272205	+
chr8	SMIM19	42541584	42541705	42541584	42542373	+
chr8	SMIM19	42541584	42542155	42541584	42542373	+
chr8	FNTA	43077215	43077364	43077215	43080441	+
chr8	FNTA	43056307	43056507	43056307	43056546	+
chr8	POMK	43103527	43103788	43103527	43103830	+
chr8	POMK	43102504	43102554	43102504	43102600	+
chr8	LINC00293	46836695	46836798	46836695	46836819	+
chr8	LINC00293	46848783	46848901	46848783	46848968	+
chr8	LINC00293	46849337	46850526	46849337	46850560	+
chr8	LINC00293	46848783	46848901	46848783	46848968	+
chr8	LINC00293	46848783	46848901	46848783	46849530	+
chr8	LINC00293	46848783	46848968	46848783	46849530	+
chr8	LINC00293	46848783	46848901	46848783	46848968	+
chr8	LINC00293	46840784	46840935	46840784	46840940	+
chr8	LINC00293	46848783	46848901	46848783	46849035	+
chr8	LINC00293	46848783	46848968	46848783	46849035	+
chr8	LINC00293	46848783	46849530	46848783	46850560	+
chr8	LINC00293	46848783	46849530	46848783	46850526	+
chr8	LINC00293	46853008	46853104	46853008	46853161	+
chr8	SPIDR	47279861	47279980	47279861	47280017	+
chr8	MCM4	47966186	47966275	47966186	47966407	+
chr8	MCM4	47960897	47961014	47960897	47961214	+
chr8	MCM4	47960935	47961214	47960935	47961426	+
chr8	UBE2V2	48008414	48008470	48008414	48008571	+
chr8	AC044893.1	49193106	49193195	49193106	49193257	+
chr8	SNTG1	50402209	50402324	50402209	50402344	+
chr8	SNTG1	49910891	49911044	49910891	49912231	+
chr8	AC064807.1	51899267	51899846	51899267	51900207	+
chr8	AC009646.2	53177570	53178003	53177570	53178050	+
chr8	LYN	55941854	55941928	55941854	55941991	+
chr8	CHCHD7	56216388	56216506	56216388	56216531	+
chr8	CHCHD7	56212761	56212889	56212761	56212909	+
chr8	CHCHD7	56211685	56211837	56211685	56212174	+
chr8	CHCHD7	56216388	56216506	56216388	56216531	+
chr8	LINC01606	57219378	57219523	57219378	57219623	+
chr8	LINC01606	57226490	57226607	57226490	57226625	+
chr8	LINC01606	57193553	57193689	57193553	57193716	+
chr8	AC068075.1	57347221	57347394	57347221	57347408	+
chr8	SDCBP	58565015	58565066	58565015	58565084	+
chr8	AC087664.2	59619603	59619738	59619603	59619829	+
chr8	CHD7	60780999	60781050	60780999	60781430	+
chr8	CLVS1	61299676	61300278	61299676	61300282	+
chr8	CLVS1	61287954	61288138	61287954	61288234	+
chr8	YTHDF3	63168960	63169008	63168960	63169111	+
chr8	YTHDF3	63169002	63169105	63169002	63169111	+
chr8	MIR124-2HG	64377959	64378233	64377959	64378489	+
chr8	MIR124-2HG	64377959	64378382	64377959	64378489	+
chr8	MIR124-2HG	64378058	64378233	64378058	64378382	+
chr8	MIR124-2HG	64377959	64378233	64377959	64378489	+
chr8	MIR124-2HG	64377326	64377481	64377326	64377528	+
chr8	AC084082.1	66112666	66112899	66112666	66113096	+
chr8	AC084082.1	66112666	66112899	66112666	66113107	+
chr8	AC084082.1	66112773	66113096	66112773	66113107	+
chr8	CSPP1	67064315	67064496	67064315	67064538	+
chr8	CSPP1	67064315	67064526	67064315	67064538	+
chr8	CSPP1	67111971	67112065	67111971	67112075	+
chr8	CSPP1	67064339	67064496	67064339	67064526	+
chr8	CSPP1	67113651	67113862	67113651	67115264	+
chr8	CSPP1	67113804	67114370	67113804	67115264	+
chr8	CSPP1	67118247	67118369	67118247	67118385	+
chr8	AC079089.1	69834110	69834193	69834110	69834206	+
chr8	XKR9	70669338	70669474	70669338	70669538	+
chr8	AC111149.2	73358669	73358827	73358669	73359227	+
chr8	AC111149.2	73358701	73359045	73358701	73359227	+
chr8	TMEM70	73972436	73972621	73972436	73972993	+
chr8	TMEM70	73978747	73978861	73978747	73978875	+
chr8	GDAP1	74320612	74320918	74320612	74320961	+
chr8	GDAP1	74360136	74360149	74360136	74360310	+
chr8	GDAP1	74351251	74351321	74351251	74351466	+
chr8	GDAP1	74351251	74351418	74351251	74351466	+
chr8	GDAP1	74350394	74350530	74350394	74350578	+
chr8	GDAP1	74351251	74351321	74351251	74351466	+
chr8	GDAP1	74351273	74351321	74351273	74351418	+
chr8	CRISPLD1	74985925	74986117	74985925	74986245	+
chr8	LINC02235	81842612	81842671	81842612	81842890	+
chr8	LINC02235	81842612	81842671	81842612	81842890	+
chr8	RALYL	84183266	84183578	84183266	84184424	+
chr8	RALYL	84184874	84185014	84184874	84185233	+
chr8	LRRCC1	85107214	85107399	85107214	85107718	+
chr8	E2F5	85206162	85206220	85206162	85206224	+
chr8	CPNE3	86514434	86514541	86514434	86514573	+
chr8	CPNE3	86514458	86514573	86514458	86514722	+
chr8	AC090578.1	88328928	88328996	88328928	88329052	+
chr8	AC090578.1	88542603	88542759	88542603	88542830	+
chr8	AC090578.1	88542616	88542810	88542616	88542830	+
chr8	OSGIN2	89901848	89901911	89901848	89902125	+
chr8	DECR1	90005447	90005731	90005447	90005845	+
chr8	AC106038.1	90646419	90646633	90646419	90646883	+
chr8	CIBAR1	93700506	93700673	93700506	93700723	+
chr8	CIBAR1	93700506	93700673	93700506	93701057	+
chr8	CIBAR1	93700666	93700723	93700666	93701057	+
chr8	TMEM67	93755777	93755866	93755777	93755908	+
chr8	PDP1	93916855	93916936	93916855	93917079	+
chr8	PDP1	93916922	93917079	93916922	93917218	+
chr8	PDP1	93916922	93917079	93916922	93917218	+
chr8	AC023632.2	94568048	94568535	94568048	94568621	+
chr8	ESRP1	94674307	94674494	94674307	94674506	+
chr8	INTS8	94823209	94823301	94823209	94823561	+
chr8	INTS8	94865505	94865690	94865505	94865700	+
chr8	INTS8	94866157	94866351	94866157	94866353	+
chr8	NDUFAF6	95031994	95032094	95031994	95032098	+
chr8	C8ORF37-AS1	95800495	95800554	95800495	95800655	+
chr8	SDC2	96493812	96494043	96493812	96494331	+
chr8	POP1	98117292	98117330	98117292	98117390	+
chr8	OSR2	98948172	98948308	98948172	98948421	+
chr8	OSR2	98948172	98948421	98948172	98948686	+
chr8	AP001205.1	100618580	100618645	100618580	100618764	+
chr8	FLJ42969	101052014	101052421	101052014	101052836	+
chr8	FLJ42969	101052014	101052421	101052014	101052836	+
chr8	GRHL2	101492438	101492789	101492438	101492849	+
chr8	GASAL1	102806821	102807713	102806821	102808553	+
chr8	GASAL1	102806821	102808553	102806821	102808799	+
chr8	ATP6V1C1	103021062	103021182	103021062	103021225	+
chr8	OXR1	106657667	106658085	106657667	106658185	+
chr8	OXR1	106726011	106726257	106726011	106726309	+
chr8	ENY2	109334323	109334402	109334323	109334474	+
chr8	ENY2	109334325	109334406	109334325	109334474	+
chr8	ENY2	109334323	109334402	109334323	109334406	+
chr8	AC064802.1	114284218	114284514	114284218	114284533	+
chr8	AC023590.1	118282138	118282160	118282138	118282330	+
chr8	HAS2-AS1	121641189	121641363	121641189	121641446	+
chr8	HAS2-AS1	121641189	121641446	121641189	121641454	+
chr8	HAS2-AS1	121641189	121641363	121641189	121641454	+
chr8	HAS2-AS1	121639292	121639385	121639292	121640168	+
chr8	NTAQ1	123441305	123441349	123441305	123441497	+
chr8	NTAQ1	123416725	123416856	123416725	123416932	+
chr8	FAM91A1	123779984	123780075	123779984	123780082	+
chr8	AC090192.2	124276113	124276236	124276113	124276394	+
chr8	NDUFB9	124549760	124549833	124549760	124550501	+
chr8	LINC00964	124847679	124847782	124847679	124848172	+
chr8	LINC00964	124940368	124940546	124940368	124940634	+
chr8	LINC00964	124943269	124944797	124943269	124945051	+
chr8	LINC00964	124941790	124942724	124941790	124943269	+
chr8	LINC00964	124941871	124942890	124941871	124943269	+
chr8	LINC00964	124941790	124942724	124941790	124942890	+
chr8	LINC00964	124941790	124942724	124941790	124942890	+
chr8	LINC00964	124941790	124942724	124941790	124942890	+
chr8	LINC00964	124942014	124943383	124942014	124943501	+
chr8	LINC00964	124941790	124942724	124941790	124942890	+
chr8	LINC00964	124942981	124943501	124942981	124945051	+
chr8	LINC00964	124942014	124943383	124942014	124945051	+
chr8	LINC00964	124943269	124944797	124943269	124945051	+
chr8	LINC00964	124941790	124942724	124941790	124942890	+
chr8	LINC00964	124941871	124942890	124941871	124943269	+
chr8	LINC00964	124941790	124942724	124941790	124943269	+
chr8	LINC00964	124941790	124942724	124941790	124943269	+
chr8	LINC00964	124941871	124942890	124941871	124943269	+
chr8	LINC00964	124941790	124942724	124941790	124942890	+
chr8	LINC00964	124941790	124942724	124941790	124943383	+
chr8	LINC00964	124941871	124943269	124941871	124943383	+
chr8	LINC00964	124941937	124942890	124941937	124943383	+
chr8	LINC00964	124943269	124944797	124943269	124945746	+
chr8	LINC00964	124943269	124945051	124943269	124945746	+
chr8	LINC00964	124943269	124945051	124943269	124945281	+
chr8	LINC00964	124943911	124944797	124943911	124945281	+
chr8	LINC00964	124941871	124943269	124941871	124943501	+
chr8	SQLE	124998496	124998605	124998496	124999694	+
chr8	NSMCE2	125091678	125091900	125091678	125091958	+
chr8	NSMCE2	125091678	125091900	125091678	125091958	+
chr8	TRIB1	125433316	125433609	125433316	125433768	+
chr8	AC087667.1	126325453	126325521	126325453	126325557	+
chr8	PCAT1	126713285	126713674	126713285	126713806	+
chr8	PVT1	127795148	127796008	127795148	127796071	+
chr8	PVT1	128070159	128070272	128070159	128070361	+
chr8	PVT1	127795138	127795162	127795138	127795294	+
chr8	PVT1	127795148	127796008	127795148	127796071	+
chr8	PVT1	127795148	127796008	127795148	127796071	+
chr8	PVT1	128070159	128070272	128070159	128070361	+
chr8	PVT1	127854395	127854795	127854395	127855319	+
chr8	PVT1	128070159	128070272	128070159	128070361	+
chr8	PVT1	128049151	128049441	128049151	128049748	+
chr8	PVT1	128049151	128049441	128049151	128049748	+
chr8	AC104257.1	131312555	131312729	131312555	131312748	+
chr8	EFR3A	131940498	131940575	131940498	131940644	+
chr8	EFR3A	131939880	131939944	131939880	131940219	+
chr8	TG	132868114	132868223	132868114	132868254	+
chr8	TG	133017698	133017866	133017698	133017997	+
chr8	LINC01591	135234130	135234514	135234130	135234589	+
chr8	AC138647.1	141514637	141514763	141514637	141514775	+
chr8	ZFP41	143246820	143247142	143246820	143247749	+
chr8	ZNF696	143290909	143291610	143290909	143291767	+
chr8	ZNF707	143690898	143691199	143690898	143691232	+
chr8	ZNF707	143684481	143684755	143684481	143685067	+
chr8	GRINA	143991877	143991949	143991877	143992078	+
chr8	GRINA	143990055	143990199	143990055	143990311	+
chr8	EXOSC4	144079422	144080021	144079422	144080149	+
chr8	GPAA1	144083388	144083424	144083388	144083500	+
chr8	MAF1	144104974	144105149	144104974	144105460	+
chr8	SLC52A2	144358594	144359320	144358594	144359423	+
chr8	SLC52A2	144358556	144358610	144358556	144358900	+
chr8	SLC52A2	144358564	144358783	144358564	144358900	+
chr8	SLC52A2	144358564	144358658	144358564	144358900	+
chr8	SLC52A2	144358556	144358610	144358556	144358783	+
chr8	SLC52A2	144358580	144358658	144358580	144358783	+
chr8	SLC52A2	144358580	144358658	144358580	144359065	+
chr8	SLC52A2	144358564	144358900	144358564	144359065	+
chr8	SLC52A2	144358556	144358610	144358556	144359065	+
chr8	SLC52A2	144358564	144358900	144358564	144359065	+
chr8	SLC52A2	144358592	144358783	144358592	144359065	+
chr8	SLC52A2	144358580	144358658	144358580	144359065	+
chr8	SLC52A2	144359622	144359726	144359622	144359747	+
chr8	SLC52A2	144358594	144359423	144358594	144359521	+
chr8	SLC52A2	144359183	144359320	144359183	144359521	+
chr9	DOCK8	368017	368135	368017	368300	+
chr9	DMRT2	1049857	1050482	1049857	1050775	+
chr9	SMARCA2	2086828	2086897	2086828	2087071	+
chr9	SMARCA2	2015970	2016143	2015970	2016213	+
chr9	SMARCA2	2017411	2017497	2017411	2017502	+
chr9	SMARCA2	2017411	2017497	2017411	2017799	+
chr9	SMARCA2	2017429	2017502	2017429	2017799	+
chr9	SMARCA2	2159671	2159904	2159671	2159909	+
chr9	SMARCA2	2158448	2158553	2158448	2158594	+
chr9	SMARCA2	2158448	2158587	2158448	2158594	+
chr9	SMARCA2	2158448	2158496	2158448	2158594	+
chr9	SMARCA2	2158451	2158496	2158451	2158553	+
chr9	SMARCA2	2158451	2158553	2158451	2158587	+
chr9	SMARCA2	2158455	2158496	2158455	2158587	+
chr9	SMARCA2	2158448	2158594	2158448	2158978	+
chr9	SMARCA2	2158451	2158553	2158451	2158978	+
chr9	SMARCA2	2158455	2158587	2158455	2158978	+
chr9	SMARCA2	2158455	2158496	2158455	2158978	+
chr9	SMARCA2	2158448	2158553	2158448	2158594	+
chr9	SMARCA2	2158448	2158587	2158448	2158594	+
chr9	SMARCA2	2158451	2158553	2158451	2158587	+
chr9	SMARCA2	2158448	2158594	2158448	2158978	+
chr9	SMARCA2	2158455	2158587	2158455	2158978	+
chr9	SMARCA2	2160234	2160619	2160234	2161035	+
chr9	LINC01231	3181341	3181889	3181341	3182447	+
chr9	CD274	5465498	5465539	5465498	5465606	+
chr9	MLANA	5890888	5890936	5890888	5891302	+
chr9	MLANA	5890921	5891199	5890921	5891302	+
chr9	UHRF2	6497197	6497268	6497197	6497360	+
chr9	LINC02851	6704269	6704343	6704269	6704366	+
chr9	CCDC171	16042797	16042886	16042797	16042920	+
chr9	CNTLN	17457523	17457628	17457523	17457715	+
chr9	FOCAD	20820940	20821061	20820940	20821071	+
chr9	MTAP	21802635	21802781	21802635	21802950	+
chr9	MTAP	21815432	21815519	21815432	21815544	+
chr9	TEK	27204910	27205062	27204910	27205065	+
chr9	ACO1	32386370	32386438	32386370	32386442	+
chr9	AL356218.2	33401520	33401719	33401520	33401822	+
chr9	CYP4F26P	33602385	33603550	33602385	33604403	+
chr9	CYP4F26P	33603300	33604403	33603300	33604570	+
chr9	CNTFR-AS1	34569511	34569616	34569511	34569746	+
chr9	CNTFR-AS1	34569511	34569616	34569511	34569746	+
chr9	IL11RA	34653863	34653999	34653863	34654019	+
chr9	DNAJB5	34990249	34990611	34990249	34990812	+
chr9	C9ORF131	35041094	35041156	35041094	35041440	+
chr9	C9ORF131	35041094	35041156	35041094	35041440	+
chr9	C9ORF131	35042212	35042380	35042212	35042485	+
chr9	C9ORF131	35042239	35042485	35042239	35042565	+
chr9	ATP8B5P	35433706	35433765	35433706	35433799	+
chr9	ATP8B5P	35408926	35409003	35408926	35409007	+
chr9	ATP8B5P	35471019	35471104	35471019	35471228	+
chr9	AL133410.1	35784765	35786775	35784765	35788036	+
chr9	TMEM8B	35829227	35829319	35829227	35829391	+
chr9	AL450267.2	36781469	36781893	36781469	36781897	+
chr9	EBLN3P	37079839	37080034	37079839	37080536	+
chr9	EBLN3P	37079839	37080030	37079839	37080536	+
chr9	EBLN3P	37079839	37080038	37079839	37080536	+
chr9	EBLN3P	37079851	37080030	37079851	37080034	+
chr9	EBLN3P	37079851	37080034	37079851	37080038	+
chr9	EBLN3P	37079852	37080030	37079852	37080038	+
chr9	EBLN3P	37079851	37080030	37079851	37080034	+
