chrom	gene	exon1Start	exon1End	exon2Start	exon2End	strand
chr12	TMBIM6	49742437	49742607	49744412	49744542	+
chr12	TMBIM6	49744412	49744542	49749617	49749856	+
chr12	TMBIM6	49743416	49743565	49749617	49749856	+
chr12	TMBIM6	49741956	49742280	49749617	49749856	+
chr12	TMBIM6	49741956	49742115	49749617	49749856	+
chr12	TMBIM6	49741956	49742280	49743416	49743565	+
chr12	TMBIM6	49741956	49742115	49743416	49743565	+
chr12	TMBIM6	49744412	49744542	49749617	49749856	+
chr12	TMBIM6	49742437	49742607	49749617	49749856	+
chr12	LINC02395	49926080	49926145	49926947	49927083	+
chr12	COX14	50112831	50112903	50118492	50118552	+
chr12	LARP4	50402674	50402813	50416345	50416434	+
chr12	LARP4	50412404	50412453	50416345	50416434	+
chr12	LARP4	50402674	50402813	50412404	50412453	+
chr12	LETMD1	51052091	51052207	51053777	51053860	+
chr12	LETMD1	51052091	51052207	51053811	51053860	+
chr12	LETMD1	51053777	51053860	51055986	51056021	+
chr12	LETMD1	51052091	51052207	51056143	51056245	+
chr12	LETMD1	51052091	51052207	51056349	51056502	+
chr12	DAZAP2	51240342	51240461	51240870	51241116	+
chr12	SCN8A	51688757	51688849	51689004	51689096	+
chr12	SCN8A	51780201	51780271	51780648	51780771	+
chr12	LINC00592	52212043	52212156	52212598	52213027	+
chr12	LINC00592	52213479	52213688	52222685	52223074	+
chr12	LINC00592	52221976	52222028	52222685	52223074	+
chr12	LINC00592	52213479	52213688	52221976	52222028	+
chr12	LINC00592	52213479	52213688	52222689	52222943	+
chr12	LINC00592	52221976	52222028	52222689	52222943	+
chr12	LINC00592	52213479	52213688	52222689	52223074	+
chr12	LINC00592	52221976	52222028	52222689	52223074	+
chr12	EIF4B	53022492	53022627	53027781	53027919	+
chr12	PFDN5	53295838	53295941	53296218	53296275	+
chr12	AC073611.1	53303033	53303193	53305907	53306060	+
chr12	PFDN5	53296243	53296275	53296429	53296467	+
chr12	PFDN5	53296218	53296275	53296429	53296467	+
chr12	PFDN5	53295838	53295941	53296243	53296275	+
chr12	PFDN5	53296218	53296275	53296429	53296551	+
chr12	PFDN5	53296243	53296275	53296429	53296551	+
chr12	PFDN5	53295838	53295941	53296429	53296551	+
chr12	PFDN5	53296218	53296275	53296453	53296551	+
chr12	PFDN5	53296243	53296275	53296453	53296551	+
chr12	PFDN5	53295838	53295941	53296453	53296551	+
chr12	PFDN5	53296243	53296275	53296429	53296551	+
chr12	PFDN5	53296218	53296275	53296429	53296551	+
chr12	PFDN5	53296243	53296275	53296453	53296551	+
chr12	PFDN5	53296218	53296275	53296453	53296551	+
chr12	PCBP2	53464759	53464852	53465931	53465973	+
chr12	AC076968.2	53860783	53860878	53875154	53875248	+
chr12	AC023794.2	54085644	54085845	54093590	54093646	+
chr12	HNRNPA1	54284517	54284601	54285973	54286112	+
chr12	HNRNPA1	54284517	54284601	54285984	54286112	+
chr12	HNRNPA1	54284517	54284601	54285950	54286112	+
chr12	COPZ1	54343224	54343316	54345459	54345515	+
chr12	OR9K2	55126827	55126911	55129825	55129897	+
chr12	TMEM198B	55831256	55831349	55832958	55833014	+
chr12	TMEM198B	55831256	55831349	55832958	55833038	+
chr12	DGKA	55938510	55938560	55938637	55938698	+
chr12	RAB5B	55989946	55990098	55990681	55990804	+
chr12	RAB5B	55980888	55980922	55985599	55985723	+
chr12	SUOX	55997614	55997723	55999332	55999458	+
chr12	SUOX	55997614	55997723	56001308	56001472	+
chr12	SUOX	55999332	55999458	56001308	56001472	+
chr12	SUOX	55999332	55999458	56001885	56001948	+
chr12	SUOX	55999332	55999590	56001885	56001948	+
chr12	MYL6	56159586	56159622	56159622	56159730	+
chr12	SLC39A5	56230239	56230295	56230830	56230873	+
chr12	RBMS2	56562416	56562583	56568974	56569033	+
chr12	RBMS2	56571697	56571855	56580277	56580375	+
chr12	MARS1	57489266	57489345	57489895	57489971	+
chr12	DTX3	57605343	57605731	57605988	57606029	+
chr12	DTX3	57605570	57605731	57605988	57606029	+
chr12	TSPAN31	57745744	57745873	57746588	57746720	+
chr12	SRGAP1	64091275	64091378	64091892	64091926	+
chr12	TBK1	64475639	64475845	64479711	64479918	+
chr12	TBK1	64468572	64468672	64468875	64469289	+
chr12	TBK1	64468875	64469289	64471743	64471995	+
chr12	TBK1	64468572	64468672	64471743	64471995	+
chr12	TBK1	64499066	64499280	64500104	64500313	+
chr12	TBK1	64499066	64499144	64500104	64500313	+
chr12	LINC02389	64885193	64885300	64900576	64900698	+
chr12	LINC02389	64885193	64885300	64900576	64900698	+
chr12	LINC02389	64900576	64900698	64981619	64981789	+
chr12	LINC02389	64885193	64885300	64981619	64981789	+
chr12	LINC02389	64947315	64947462	64981619	64981789	+
chr12	LINC02389	64900576	64900698	64947315	64947462	+
chr12	LINC02389	64885193	64885300	64947315	64947462	+
chr12	RAP1B	68624507	68624873	68641033	68641153	+
chr12	RAP1B	68624670	68624873	68641033	68641153	+
chr12	RAP1B	68624674	68624873	68641033	68641153	+
chr12	RAP1B	68624670	68624873	68641037	68641153	+
chr12	RAP1B	68624674	68624873	68641037	68641153	+
chr12	RAP1B	68624507	68624873	68641037	68641153	+
chr12	RAP1B	68624670	68624873	68641037	68641153	+
chr12	RAP1B	68624674	68624873	68641037	68641153	+
chr12	RAP1B	68651994	68652051	68654111	68654252	+
chr12	RAP1B	68654111	68654252	68656305	68656449	+
chr12	RAP1B	68656305	68656449	68657100	68657217	+
chr12	SLC35E3	68747929	68748040	68748075	68748245	+
chr12	MDM2	68814602	68814689	68815627	68815720	+
chr12	MDM2	68813553	68813628	68816811	68816945	+
chr12	MDM2	68824554	68824651	68828770	68828931	+
chr12	MDM2	68813553	68813628	68824554	68824651	+
chr12	MDM2	68820324	68820374	68824554	68824651	+
chr12	MDM2	68816811	68816945	68819952	68819997	+
chr12	MDM2	68820884	68820910	68823414	68823514	+
chr12	MDM2	68813553	68813628	68835828	68835984	+
chr12	MDM2	68824554	68824651	68835828	68835984	+
chr12	MDM2	68820324	68820374	68835828	68835984	+
chr12	MDM2	68813553	68813628	68820324	68820374	+
chr12	FRS2	69480298	69480359	69486201	69486297	+
chr12	FRS2	69480298	69480359	69491537	69491651	+
chr12	FRS2	69486201	69486297	69491537	69491651	+
chr12	CNOT2	70285399	70285586	70294236	70294294	+
chr12	CNOT2	70294236	70294294	70301704	70301865	+
chr12	CNOT2	70285399	70285586	70301704	70301865	+
chr12	CNOT2	70294070	70294294	70301704	70301865	+
chr12	CNOT2	70319297	70319364	70332766	70332846	+
chr12	CNOT2	70285399	70285586	70290726	70290803	+
chr12	CNOT2	70285399	70285586	70294070	70294294	+
chr12	TBC1D15	71841100	71841231	71854784	71854853	+
chr12	TBC1D15	71880468	71880607	71884810	71885021	+
chr12	TBC1D15	71841100	71841231	71861404	71861496	+
chr12	TBC1D15	71854784	71854853	71861404	71861496	+
chr12	ZDHHC17	76769072	76769201	76781628	76781683	+
chr12	AC128707.1	78423191	78423286	78464956	78465080	+
chr12	OTOGL	80361067	80361185	80366267	80366353	+
chr12	VEZT	95256549	95256622	95262905	95263081	+
chr12	VEZT	95256549	95256622	95257149	95257239	+
chr12	VEZT	95224179	95224236	95243940	95244009	+
chr12	VEZT	95256549	95256622	95257153	95257239	+
chr12	METAP2	95476073	95476178	95483214	95483280	+
chr12	NEDD1	96924832	96924942	96934975	96935205	+
chr12	RMST	97483430	97483488	97491643	97491712	+
chr12	SLC25A3	98595432	98595557	98595726	98595848	+
chr12	SLC25A3	98595432	98595661	98595726	98595848	+
chr12	MYBPC1	101614495	101614531	101626871	101626910	+
chr12	MYBPC1	101617201	101617243	101626871	101626910	+
chr12	MYBPC1	101682603	101682662	101684381	101684424	+
chr12	MYBPC1	101614495	101614531	101617201	101617243	+
chr12	CHPT1	101717236	101717394	101719489	101719516	+
chr12	PARPBP	102153868	102153989	102164437	102164608	+
chr12	TDG	103967853	103967971	103972959	103973033	+
chr12	TXNRD1	104289465	104289542	104290992	104291104	+
chr12	TXNRD1	104290992	104291104	104309758	104310099	+
chr12	TXNRD1	104289465	104289542	104309758	104310099	+
chr12	TXNRD1	104288930	104289040	104311289	104311412	+
chr12	TXNRD1	104290992	104291104	104309758	104309950	+
chr12	TXNRD1	104289465	104289542	104309758	104309950	+
chr12	RIC8B	106873031	106873174	106874480	106874567	+
chr12	ISCU	108567657	108567743	108567919	108568016	+
chr12	ISCU	108567657	108567757	108567919	108568016	+
chr12	DAO	108887449	108887564	108889468	108889545	+
chr12	MVK	109579801	109579946	109581394	109581550	+
chr12	ANKRD13A	110021107	110021301	110024045	110024112	+
chr12	TCTN1	110634395	110634463	110634669	110634779	+
chr12	TCTN1	110616276	110616352	110616720	110616904	+
chr12	TCTN1	110616276	110616352	110616747	110616904	+
chr12	ACAD10	111712497	111712657	111715820	111715962	+
chr12	ACAD10	111727961	111728143	111729805	111729956	+
chr12	RPH3A	112718005	112718087	112792142	112792263	+
chr12	RPH3A	112828300	112828389	112836490	112836502	+
chr12	RPH3A	112836490	112836502	112847695	112847842	+
chr12	AC026765.3	114749843	114750024	114752899	114753011	+
chr12	RFC5	118017689	118017815	118017994	118018053	+
chr12	RNF10	120566824	120566980	120571190	120571291	+
chr12	RNF10	120571190	120571291	120574467	120574537	+
chr12	ACADS	120737836	120737988	120738048	120738188	+
chr12	HNF1A	120993519	120993706	120994163	120994405	+
chr12	HNF1A	120988832	120989032	120993519	120993706	+
chr12	P2RX7	121160901	121160974	121162423	121162520	+
chr12	OGFOD2	122975810	122975867	122976653	122976767	+
chr12	GTF2H3	123659429	123659475	123659515	123659584	+
chr12	GTF2H3	123659429	123659475	123659515	123659584	+
chr12	AC007368.1	126225264	126225314	126350458	126350613	+
chr12	LINC02347	126457932	126458541	126460882	126461000	+
chr12	LINC02347	126457932	126458130	126460882	126461000	+
chr12	LINC00943	126735184	126735249	126742739	126743480	+
chr12	AC078878.2	126876106	126876215	126882562	126882703	+
chr12	LINC00507	127934289	127934349	127944717	127944799	+
chr12	LINC00507	127918915	127919115	127934289	127934349	+
chr12	LINC00507	127934289	127934349	127942381	127942980	+
chr12	LINC00507	127918915	127919115	127942381	127942980	+
chr12	LINC00507	127934289	127934349	127944717	127944787	+
chr12	LINC00507	127944717	127944799	127948823	127948958	+
chr12	LINC00507	127944717	127944787	127948823	127948958	+
chr12	LINC00507	127934289	127934349	127948823	127948958	+
chr12	LINC01257	131212204	131212286	131215406	131215548	+
chr12	PUS1	131932721	131932833	131939172	131939275	+
chr12	EP400P1	132121689	132121765	132121924	132121980	+
chr12	P2RX2	132619438	132619574	132619843	132619919	+
chr12	ZNF140	133093414	133093505	133100986	133101053	+
chr12	ZNF10	133130836	133131014	133139198	133139249	+
chr12	ZNF268	133187871	133188072	133191907	133192003	+
chr12	ZNF268	133187871	133188072	133191488	133191615	+
chr12	AC005865.1	3306763	3306868	3307209	3307476	-
chr12	ANO2	5836777	5836780	5851956	5851959	-
chr12	TNFRSF1A	6333736	6333865	6334090	6334244	-
chr12	CD27-AS1	6448639	6448757	6450340	6450980	-
chr12	ING4	6653229	6653396	6656726	6656798	-
chr12	LPCAT3	6981003	6981182	6981594	6981632	-
chr12	CLEC4C	7741420	7741531	7746330	7746423	-
chr12	SLC2A14	7839716	7839920	7863368	7863457	-
chr12	M6PR	8942415	8942542	8943800	8943910	-
chr12	OLR1	10160346	10160462	10160785	10160925	-
chr12	KLRC4-KLRK1	10393809	10393867	10405849	10405950	-
chr12	KLRC4-KLRK1	10391834	10391891	10405849	10405950	-
chr12	KLRC2	10434485	10434530	10434994	10435039	-
chr12	STYK1	10637070	10637196	10667288	10667455	-
chr12	EPS8	15713265	15713325	15787962	15788010	-
chr12	EPS8	15684196	15684302	15787962	15788010	-
chr12	EPS8	15684168	15684302	15787962	15788010	-
chr12	EPS8	15684196	15684302	15713265	15713325	-
chr12	EPS8	15684168	15684302	15713265	15713325	-
chr12	PLCZ1	18713736	18713825	18719430	18719632	-
chr12	SLCO1A2	21314548	21314681	21318781	21318923	-
chr12	C2CD5	22517985	22518137	22519114	22519239	-
chr12	CFAP94	25158471	25158563	25161112	25161197	-
chr12	CFAP94	25190613	25190631	25192693	25192826	-
chr12	INTS13	26914407	26914532	26916001	26916180	-
chr12	ERGIC2	29372463	29372520	29372854	29372967	-
chr12	CAPRIN2	30719078	30719225	30720810	30720915	-
chr12	DENND5B	31499605	31499671	31540919	31541031	-
chr12	KIF21A	39315931	39315970	39318072	39318201	-
chr12	YAF2	42199135	42199235	42210547	42210619	-
chr12	PRICKLE1	42550207	42550329	42584358	42584480	-
chr12	TWF1	43805523	43805637	43805830	43805885	-
chr12	TWF1	43805523	43805637	43805830	43806002	-
chr12	SLC38A4	46803602	46803794	46824305	46824385	-
chr12	PCED1B-AS1	47206510	47206588	47209280	47209482	-
chr12	VDR	47882693	47882774	47899836	47899958	-
chr12	SENP1	48099061	48099154	48101468	48101516	-
chr12	KANSL2	48660365	48660619	48662559	48662654	-
chr12	KANSL2	48660467	48660619	48662559	48662654	-
chr12	PRKAG1	49005667	49005742	49005742	49005852	-
chr12	PRKAG1	49005667	49005742	49005742	49005881	-
chr12	PRKAG1	49016606	49016839	49017156	49017550	-
chr12	LMBR1L	49104745	49104885	49106960	49107045	-
chr12	RACGAP1	50018515	50018589	50019743	50019806	-
chr12	RACGAP1	50006433	50006636	50016630	50016719	-
chr12	RACGAP1	50006433	50006636	50016630	50016719	-
chr12	RACGAP1	50018515	50018589	50021061	50021177	-
chr12	RACGAP1	50018515	50018589	50021061	50021177	-
chr12	CERS5	50144768	50144969	50154227	50154320	-
chr12	CERS5	50153828	50153951	50154227	50154320	-
chr12	CERS5	50148471	50148588	50154227	50154320	-
chr12	CERS5	50144768	50144969	50165821	50165943	-
chr12	CERS5	50154227	50154320	50165821	50165943	-
chr12	CERS5	50153828	50153951	50165821	50165943	-
chr12	CERS5	50148471	50148588	50165821	50165943	-
chr12	CERS5	50144768	50144969	50153828	50153951	-
chr12	CERS5	50148471	50148588	50153828	50153951	-
chr12	CERS5	50144768	50144969	50148471	50148588	-
chr12	SLC11A2	51008475	51008544	51008585	51008624	-
chr12	SMAGP	51251464	51251583	51253573	51253593	-
chr12	KRT4	52811762	52811977	52813596	52813728	-
chr12	AC068888.1	53043097	53043147	53045064	53045186	-
chr12	CSAD	53179620	53179666	53179776	53180012	-
chr12	CSAD	53173727	53173767	53179772	53180012	-
chr12	ITGB7	53200242	53200446	53201071	53201194	-
chr12	CALCOCO1	53725689	53725759	53726243	53726334	-
chr12	SMUG1	54187818	54187905	54188514	54188596	-
chr12	SMUG1	54186846	54187011	54187818	54187905	-
chr12	SMUG1	54187818	54187905	54188514	54188596	-
chr12	ITGA5	54409484	54409597	54411833	54411964	-
chr12	PPP1R1A	54581975	54582131	54582731	54582795	-
chr12	ITGA7	55699869	55699989	55700261	55700393	-
chr12	MMP19	55839495	55839741	55840666	55840882	-
chr12	PMEL	55955778	55955863	55956948	55957671	-
chr12	PMEL	55961316	55961463	55961621	55961732	-
chr12	CS	56291219	56291306	56298608	56298691	-
chr12	CS	56291630	56291793	56298608	56298691	-
chr12	CS	56283791	56283857	56285915	56286023	-
chr12	CS	56291219	56291306	56291630	56291793	-
chr12	PTGES3	56670274	56670364	56671748	56671847	-
chr12	PTGES3	56671748	56671809	56672739	56672809	-
chr12	PTGES3	56666203	56666266	56670274	56670364	-
chr12	NACA	56715870	56716110	56719536	56719596	-
chr12	STAT6	57107604	57107743	57108162	57108299	-
chr12	R3HDM2	57289008	57289040	57292571	57292667	-
chr12	ARHGAP9	57473602	57473708	57474041	57474176	-
chr12	ARHGAP9	57474041	57474176	57474422	57474476	-
chr12	DCTN2	57538252	57538347	57538518	57538524	-
chr12	CDK4	57750441	57750563	57750655	57750765	-
chr12	CDK4	57751206	57751342	57751499	57751736	-
chr12	METTL1	57769771	57769956	57771093	57771257	-
chr12	AC083805.1	57872852	57872976	57886527	57886696	-
chr12	TMBIM4	66160164	66160305	66168914	66169353	-
chr12	TMBIM4	66160164	66160305	66169289	66169353	-
chr12	GRIP1	66456186	66456342	66462923	66463093	-
chr12	MDM1	68325440	68325575	68326656	68327021	-
chr12	PRANCR	70229851	70230018	70242180	70242229	-
chr12	TRHDE-AS1	72259385	72259540	72264481	72264621	-
chr12	TRHDE-AS1	72259385	72259540	72261197	72264621	-
chr12	TRHDE-AS1	72259385	72259540	72264481	72264616	-
chr12	LINC02882	74321534	74321694	74339664	74339795	-
chr12	LINC02882	74325997	74326171	74332233	74332395	-
chr12	LINC02882	74377562	74377632	74402003	74402137	-
chr12	LINC02882	74339664	74339795	74377562	74377632	-
chr12	LINC02882	74321534	74321694	74377562	74377632	-
chr12	LINC02882	74321534	74321694	74339664	74339795	-
chr12	KCNC2	75042279	75042374	75048152	75048317	-
chr12	CAPS2	75323176	75323222	75371078	75371482	-
chr12	NAP1L1	76056573	76056672	76059797	76059878	-
chr12	NAP1L1	76067370	76067473	76074202	76074239	-
chr12	NAP1L1	76068908	76068994	76074202	76074239	-
chr12	NAP1L1	76056573	76056672	76059776	76059878	-
chr12	PPP1R12A	79805591	79805768	79806165	79806333	-
chr12	TSPAN19	85024651	85024772	85027898	85028023	-
chr12	MGAT4C	86022448	86022544	86028087	86028207	-
chr12	MGAT4C	86022448	86022544	86028103	86028204	-
chr12	CEP290	88059897	88060020	88060829	88060994	-
chr12	CEP290	88130544	88130565	88131164	88131218	-
chr12	CEP290	88115477	88115570	88115765	88116533	-
chr12	LINC01619	91987555	91987643	91987643	91987794	-
chr12	LINC01619	91987532	91987643	91987643	91987794	-
chr12	NR2C1	95031348	95031488	95040475	95040597	-
chr12	AC084879.1	95377234	95377369	95380857	95380958	-
chr12	HAL	95993643	95993674	95993771	95993838	-
chr12	ANKS1B	98781489	98781498	98782125	98782137	-
chr12	ANKS1B	98807843	98807915	98829173	98829353	-
chr12	ANKS1B	98807843	98807918	98829173	98829353	-
chr12	ANKS1B	98807843	98807918	98832028	98832136	-
chr12	WASHC3	102017719	102017805	102019276	102019371	-
chr12	WASHC3	102048289	102048397	102050188	102050291	-
chr12	WASHC3	102048289	102048397	102050517	102050639	-
chr12	WASHC3	102050188	102050291	102050517	102050639	-
chr12	TTC41P	103883603	103883814	103885867	103885943	-
chr12	C12ORF73	103953413	103953534	103956630	103956748	-
chr12	CMKLR1	108293588	108293664	108329994	108330207	-
chr12	KCTD10	109457991	109458078	109460635	109460805	-
chr12	GIT2	109965759	109965765	109967313	109967319	-
chr12	GIT2	109947255	109947504	109951211	109951316	-
chr12	VPS29	110498819	110498859	110499534	110499546	-
chr12	VPS29	110498819	110498859	110499456	110499546	-
chr12	ATXN2	111461138	111461305	111464661	111464715	-
chr12	ATXN2	111479069	111479102	111482786	111482831	-
chr12	TMEM116	111943264	111943369	111965594	111965759	-
chr12	TAOK3	118295239	118295381	118296941	118297163	-
chr12	RPLP0	120198553	120198739	120198853	120199000	-
chr12	COQ5	120516566	120516788	120522213	120522363	-
chr12	DIABLO	122218265	122218397	122224511	122224644	-
chr12	DIABLO	122224511	122224644	122224644	122224748	-
chr12	DIABLO	122218265	122218397	122224644	122224748	-
chr12	DIABLO	122224511	122224644	122224644	122224748	-
chr12	VPS33A	122264711	122264804	122265635	122265725	-
chr12	ABCB9	122940806	122940995	122944390	122944519	-
chr12	MPHOSPH9	123223037	123223127	123227462	123227616	-
chr12	MPHOSPH9	123202623	123203084	123203113	123203375	-
chr12	CCDC92	123944271	123944364	123956283	123956444	-
chr12	LINC00944	126747930	126748127	126770192	126770254	-
chr12	LINC00944	126747930	126748127	126760931	126761057	-
chr12	LINC00944	126763414	126763498	126770192	126770254	-
chr12	LINC02405	126923029	126923205	126975838	126975917	-
chr12	CHFR	132862332	132862425	132869618	132869798	-
chr12	CHFR	132848084	132848155	132848181	132848257	-
chr12	CHFR	132862332	132862425	132869618	132869834	-
chr13	TPTE2	19425706	19425833	19426424	19426517	-
chr13	TPTE2	19473913	19474075	19482487	19482547	-
chr13	GJB6	20230697	20230807	20230865	20231061	-
